fid1	iid1	fid2	iid2	total_ibd_cm	num_segments	max_segment_cm	proportion_shared	predicted_relationship
NA12877	NA12877	NA12889	NA12889	43.654	6	12.294	0.7937090909090909	full-sibling
NA12877	NA12877	NA12890	NA12890	48.356	8	15.101	0.8792	full-sibling
NA12878	NA12878	NA12891	NA12891	51.89	8	11.54	0.9434545454545454	full-sibling
NA12878	NA12878	NA12892	NA12892	53.312	10	8.375	0.9693090909090909	full-sibling
NA18484	NA18484	NA18486	NA18486	55.328	10	9.817	1.0059636363636364	full-sibling
NA18484	NA18484	NA18488	NA18488	47.857	8	9.499	0.8701272727272727	full-sibling
NA18485	NA18485	NA18487	NA18487	46.828	8	7.004	0.8514181818181819	full-sibling
NA18485	NA18485	NA18489	NA18489	39.698	5	14.897	0.7217818181818182	full-sibling
NA18485	NA18485	NA18855	NA18855	3.059	1	3.059	0.055618181818181824	unrelated
NA18485	NA18485	NA19160	NA19160	7.339	2	3.711	0.13343636363636363	third-degree
NA18485	NA18485	NA19161	NA19161	5.524	1	5.524	0.10043636363636364	third-degree
NA18487	NA18487	NA18855	NA18855	3.059	1	3.059	0.055618181818181824	unrelated
NA18487	NA18487	NA19160	NA19160	7.339	2	3.711	0.13343636363636363	third-degree
NA18487	NA18487	NA19161	NA19161	5.51	1	5.51	0.10018181818181818	third-degree
NA18497	NA18497	NA18498	NA18498	50.495	10	13.918	0.9180909090909091	full-sibling
NA18497	NA18497	NA18499	NA18499	37.874	7	10.765	0.6886181818181819	full-sibling
NA18500	NA18500	NA18501	NA18501	36.943	7	7.024	0.671690909090909	full-sibling
NA18500	NA18500	NA18502	NA18502	25.727	5	7.643	0.4677636363636364	full-sibling
NA18503	NA18503	NA18504	NA18504	48.086	8	8.909	0.8742909090909091	full-sibling
NA18503	NA18503	NA18505	NA18505	37.711	6	9.903	0.6856545454545454	full-sibling
NA18506	NA18506	NA18507	NA18507	49.039	9	8.507	0.8916181818181819	full-sibling
NA18506	NA18506	NA18508	NA18508	44.21	7	11.455	0.8038181818181819	full-sibling
NA18515	NA18515	NA18516	NA18516	48.393	10	7.753	0.8798727272727273	full-sibling
NA18515	NA18515	NA18517	NA18517	49.847	12	6.953	0.906309090909091	full-sibling
NA18518	NA18518	NA18519	NA18519	32.809	7	7.289	0.5965272727272727	full-sibling
NA18518	NA18518	NA18520	NA18520	44.899	9	10.794	0.8163454545454546	full-sibling
NA18521	NA18521	NA18522	NA18522	32.739	7	6.638	0.5952545454545454	full-sibling
NA18521	NA18521	NA18523	NA18523	41.87	8	7.006	0.7612727272727272	full-sibling
NA18852	NA18852	NA18854	NA18854	45.791	8	12.767	0.8325636363636363	full-sibling
NA18853	NA18853	NA18854	NA18854	45.317	8	7.197	0.8239454545454545	full-sibling
NA18855	NA18855	NA18857	NA18857	39.542	7	10.585	0.7189454545454546	full-sibling
NA18855	NA18855	NA18861	NA18861	5.334	1	5.334	0.09698181818181817	third-degree
NA18855	NA18855	NA18863	NA18863	5.118	1	5.118	0.09305454545454546	third-degree
NA18855	NA18855	NA19119	NA19119	16.892	3	7.41	0.3071272727272727	second-degree
NA18855	NA18855	NA19120	NA19120	16.893	3	7.41	0.30714545454545455	second-degree
NA18855	NA18855	NA19161	NA19161	3.059	1	3.059	0.055618181818181824	unrelated
NA18856	NA18856	NA18857	NA18857	33.865	7	7.713	0.6157272727272728	full-sibling
NA18857	NA18857	NA19119	NA19119	17.822	3	9.607	0.3240363636363636	second-degree
NA18857	NA18857	NA19120	NA19120	23.217	2	19.235	0.4221272727272727	full-sibling
NA18858	NA18858	NA18860	NA18860	40.978	6	11.951	0.7450545454545455	full-sibling
NA18859	NA18859	NA18860	NA18860	37.606	7	7.016	0.6837454545454545	full-sibling
NA18860	NA18860	NA19117	NA19117	3.319	1	3.319	0.06034545454545454	unrelated
NA18860	NA18860	NA19174	NA19174	4.494	1	4.494	0.08170909090909091	unrelated
NA18861	NA18861	NA18863	NA18863	36.491	6	9.627	0.6634727272727272	full-sibling
NA18861	NA18861	NA19918	NA19918	3.239	1	3.239	0.05889090909090909	unrelated
NA18862	NA18862	NA18863	NA18863	42.108	8	10.37	0.7656	full-sibling
NA18862	NA18862	NA18913	NA18913	3.989	1	3.989	0.07252727272727273	unrelated
NA18863	NA18863	NA18913	NA18913	3.974	1	3.974	0.07225454545454546	unrelated
NA18867	NA18867	NA18869	NA18869	44.077	6	17.671	0.8014	full-sibling
NA18867	NA18867	NA19197	NA19197	4.363	1	4.363	0.07932727272727273	unrelated
NA18867	NA18867	NA19199	NA19199	4.004	1	4.004	0.07279999999999999	unrelated
NA18868	NA18868	NA18869	NA18869	45.85	8	9.609	0.8336363636363636	full-sibling
NA18870	NA18870	NA18872	NA18872	40.559999999999995	8	9.059	0.7374545454545454	full-sibling
NA18871	NA18871	NA18872	NA18872	54.975	6	17.119	0.9995454545454546	full-sibling
NA18873	NA18873	NA18875	NA18875	38.425	9	7.024	0.6986363636363636	full-sibling
NA18873	NA18873	NA19184	NA19184	3.119	1	3.119	0.05670909090909091	unrelated
NA18874	NA18874	NA18875	NA18875	27.89	6	7.991	0.5070909090909091	full-sibling
NA18876	NA18876	NA18906	NA18906	49.205	10	7.686	0.8946363636363636	full-sibling
NA18877	NA18877	NA18906	NA18906	51.937	7	15.331	0.9443090909090909	full-sibling
NA18909	NA18909	NA18911	NA18911	23.477	3	13.317	0.4268545454545455	full-sibling
NA18910	NA18910	NA18911	NA18911	41.872	9	7.911	0.7613090909090909	full-sibling
NA18912	NA18912	NA18914	NA18914	40.678	7	10.677	0.7395999999999999	full-sibling
NA18912	NA18912	NA19160	NA19160	3.888	1	3.888	0.0706909090909091	unrelated
NA18913	NA18913	NA18914	NA18914	60.103	7	14.938	1.0927818181818183	full-sibling
NA18913	NA18913	NA19238	NA19238	54.145	7	19.323	0.9844545454545455	full-sibling
NA18913	NA18913	NA19240	NA19240	20.583	1	20.583	0.3742363636363636	full-sibling
NA18914	NA18914	NA19160	NA19160	3.888	1	3.888	0.0706909090909091	unrelated
NA18914	NA18914	NA19161	NA19161	3.484	1	3.484	0.06334545454545455	unrelated
NA18914	NA18914	NA19238	NA19238	49.637	8	9.682	0.9024909090909091	full-sibling
NA18914	NA18914	NA19240	NA19240	22.47	3	12.964	0.40854545454545454	full-sibling
NA18916	NA18916	NA18930	NA18930	39.192	6	10.774	0.7125818181818182	full-sibling
NA18917	NA18917	NA18930	NA18930	40.581	6	13.251	0.7378363636363637	full-sibling
NA18923	NA18923	NA18925	NA18925	33.626999999999995	5	11.693	0.6113999999999999	full-sibling
NA18924	NA18924	NA18925	NA18925	52.332	7	17.968	0.951490909090909	full-sibling
NA18933	NA18933	NA18935	NA18935	28.525999999999996	5	9.469	0.5186545454545454	full-sibling
NA18934	NA18934	NA18935	NA18935	45.036	10	9.454	0.8188363636363637	full-sibling
NA18935	NA18935	NA19119	NA19119	4.31	1	4.31	0.07836363636363636	unrelated
NA18935	NA18935	NA19120	NA19120	3.333	1	3.333	0.0606	unrelated
NA19092	NA19092	NA19094	NA19094	46.959	9	9.5	0.8538	full-sibling
NA19092	NA19092	NA19101	NA19101	15.412	3	7.107	0.2802181818181818	second-degree
NA19092	NA19092	NA19103	NA19103	16.116	3	7.686	0.2930181818181818	second-degree
NA19093	NA19093	NA19094	NA19094	42.671	8	7.964	0.7758363636363637	full-sibling
NA19094	NA19094	NA19101	NA19101	19.506	4	6.935	0.35465454545454544	second-degree
NA19094	NA19094	NA19103	NA19103	16.57	1	16.57	0.3012727272727273	second-degree
NA19095	NA19095	NA19097	NA19097	40.888	6	12.445	0.7434181818181818	full-sibling
NA19096	NA19096	NA19097	NA19097	36.444	8	7.201	0.6626181818181819	full-sibling
NA19098	NA19098	NA19100	NA19100	47.034	8	8.906	0.8551636363636363	full-sibling
NA19099	NA19099	NA19100	NA19100	45.425	9	8.608	0.8259090909090908	full-sibling
NA19101	NA19101	NA19103	NA19103	39.736	6	12.05	0.7224727272727273	full-sibling
NA19102	NA19102	NA19103	NA19103	50.212	9	9.612	0.9129454545454546	full-sibling
NA19107	NA19107	NA19109	NA19109	24.765	5	9.358	0.45027272727272727	full-sibling
NA19108	NA19108	NA19109	NA19109	39.141	8	8.414	0.7116545454545454	full-sibling
NA19113	NA19113	NA19115	NA19115	44.09	8	13.486	0.8016363636363637	full-sibling
NA19113	NA19113	NA19160	NA19160	3.055	1	3.055	0.05554545454545455	unrelated
NA19113	NA19113	NA19161	NA19161	3.055	1	3.055	0.05554545454545455	unrelated
NA19114	NA19114	NA19115	NA19115	29.283	5	9.594	0.5324181818181818	full-sibling
NA19115	NA19115	NA19160	NA19160	4.35	1	4.35	0.07909090909090909	unrelated
NA19115	NA19115	NA19161	NA19161	4.35	1	4.35	0.07909090909090909	unrelated
NA19116	NA19116	NA19120	NA19120	42.664	8	10.309	0.7757090909090909	full-sibling
NA19117	NA19117	NA19174	NA19174	32.472	5	9.8	0.5904	full-sibling
NA19118	NA19118	NA19174	NA19174	36.959	5	13.077	0.6719818181818182	full-sibling
NA19119	NA19119	NA19120	NA19120	47.25	7	15.671	0.8590909090909091	full-sibling
NA19121	NA19121	NA19123	NA19123	26.746000000000002	5	10.212	0.4862909090909091	full-sibling
NA19122	NA19122	NA19123	NA19123	34.427	6	9.137	0.6259454545454546	full-sibling
NA19127	NA19127	NA19129	NA19129	48.754	9	10.243	0.8864363636363636	full-sibling
NA19128	NA19128	NA19129	NA19129	54.079	10	11.208	0.9832545454545455	full-sibling
NA19130	NA19130	NA19132	NA19132	48.447	8	9.818	0.8808545454545456	full-sibling
NA19131	NA19131	NA19132	NA19132	41.929	7	12.457	0.7623454545454545	full-sibling
NA19137	NA19137	NA19139	NA19139	45.315	5	12.944	0.8239090909090908	full-sibling
NA19138	NA19138	NA19139	NA19139	50.23	7	14.889	0.9132727272727272	full-sibling
NA19140	NA19140	NA19142	NA19142	31.453	6	7.07	0.5718727272727273	full-sibling
NA19141	NA19141	NA19142	NA19142	39.448	9	10.143	0.7172363636363637	full-sibling
NA19143	NA19143	NA19145	NA19145	51.504	8	10.64	0.9364363636363636	full-sibling
NA19144	NA19144	NA19145	NA19145	52.445	11	6.949	0.9535454545454546	full-sibling
NA19146	NA19146	NA19148	NA19148	33.098	5	12.025	0.6017818181818182	full-sibling
NA19147	NA19147	NA19148	NA19148	43.033	8	8.056	0.7824181818181818	full-sibling
NA19149	NA19149	NA19151	NA19151	38.205	9	6.826	0.6946363636363636	full-sibling
NA19150	NA19150	NA19151	NA19151	47.879	7	13.218	0.8705272727272727	full-sibling
NA19152	NA19152	NA19154	NA19154	36.688	8	7.833	0.6670545454545455	full-sibling
NA19152	NA19152	NA19221	NA19221	3.083	1	3.083	0.05605454545454546	unrelated
NA19153	NA19153	NA19154	NA19154	46.699	8	10.564	0.8490727272727272	full-sibling
NA19154	NA19154	NA19221	NA19221	4.65	1	4.65	0.08454545454545455	unrelated
NA19159	NA19159	NA19161	NA19161	46.552	8	13.705	0.8464	full-sibling
NA19160	NA19160	NA19161	NA19161	41.563	8	8.708	0.7556909090909091	full-sibling
NA19160	NA19160	NA19203	NA19203	3.05	1	3.05	0.05545454545454545	unrelated
NA19171	NA19171	NA19173	NA19173	22.845	5	7.204	0.4153636363636363	full-sibling
NA19172	NA19172	NA19173	NA19173	48.425000000000004	9	9.66	0.8804545454545455	full-sibling
NA19174	NA19174	NA19225	NA19225	3.249	1	3.249	0.05907272727272728	unrelated
NA19175	NA19175	NA19177	NA19177	48.133	8	9.157	0.8751454545454546	full-sibling
NA19175	NA19175	NA19204	NA19204	3.057	1	3.057	0.055581818181818184	unrelated
NA19176	NA19176	NA19177	NA19177	53.833	10	8.071	0.9787818181818182	full-sibling
NA19184	NA19184	NA19186	NA19186	50.903	7	18.055	0.9255090909090908	full-sibling
NA19185	NA19185	NA19186	NA19186	50.965	8	12.328	0.9266363636363637	full-sibling
NA19189	NA19189	NA19191	NA19191	42.188	7	8.239	0.7670545454545455	full-sibling
NA19190	NA19190	NA19191	NA19191	32.864000000000004	6	9.739	0.5975272727272728	full-sibling
NA19197	NA19197	NA19199	NA19199	43.646	9	8.567	0.7935636363636364	full-sibling
NA19198	NA19198	NA19199	NA19199	41.967	8	10.442	0.7630363636363636	full-sibling
NA19200	NA19200	NA19202	NA19202	44.453	9	8.378	0.8082363636363636	full-sibling
NA19201	NA19201	NA19202	NA19202	43.069	10	7.858	0.7830727272727274	full-sibling
NA19203	NA19203	NA19205	NA19205	42.667	7	11.505	0.7757636363636364	full-sibling
NA19204	NA19204	NA19205	NA19205	42.037	8	7.904	0.7643090909090909	full-sibling
NA19206	NA19206	NA19208	NA19208	50.274	10	9.299	0.9140727272727273	full-sibling
NA19207	NA19207	NA19208	NA19208	44.804	8	8.574	0.8146181818181819	full-sibling
NA19209	NA19209	NA19211	NA19211	39.786	7	12.317	0.7233818181818182	full-sibling
NA19210	NA19210	NA19211	NA19211	40.971000000000004	8	8.317	0.7449272727272728	full-sibling
NA19213	NA19213	NA19215	NA19215	40.879999999999995	7	8.659	0.7432727272727272	full-sibling
NA19214	NA19214	NA19215	NA19215	41.823	9	6.529	0.7604181818181818	full-sibling
NA19221	NA19221	NA19222	NA19222	40.613	8	9.572	0.7384181818181819	full-sibling
NA19221	NA19221	NA19223	NA19223	47.193	10	6.156	0.8580545454545454	full-sibling
NA19224	NA19224	NA19225	NA19225	41.111	6	8.285	0.7474727272727272	full-sibling
NA19224	NA19224	NA19226	NA19226	41.52	7	10.451	0.754909090909091	full-sibling
NA19235	NA19235	NA19237	NA19237	23.499	5	7.744	0.42725454545454544	full-sibling
NA19236	NA19236	NA19237	NA19237	45.226	9	7.163	0.8222909090909091	full-sibling
NA19238	NA19238	NA19240	NA19240	48.124	6	12.585	0.8749818181818182	full-sibling
NA19239	NA19239	NA19240	NA19240	39.516000000000005	7	9.358	0.7184727272727274	full-sibling
NA19247	NA19247	NA19249	NA19249	37.552	7	7.729	0.6827636363636364	full-sibling
NA19248	NA19248	NA19249	NA19249	29.125	6	8.233	0.5295454545454545	full-sibling
NA19256	NA19256	NA19258	NA19258	39.76	6	16.313	0.7229090909090908	full-sibling
NA19257	NA19257	NA19258	NA19258	41.1	8	8.458	0.7472727272727273	full-sibling
NA19648	NA19648	NA19650	NA19650	45.948	7	12.573	0.8354181818181818	full-sibling
NA19649	NA19649	NA19650	NA19650	54.623000000000005	6	19.004	0.9931454545454547	full-sibling
NA19649	NA19649	NA19725	NA19725	11.375	1	11.375	0.20681818181818182	second-degree
NA19649	NA19649	NA19727	NA19727	11.375	1	11.375	0.20681818181818182	second-degree
NA19649	NA19649	NA19779	NA19779	10.329	2	5.424	0.18780000000000002	second-degree
NA19649	NA19649	NA19781	NA19781	4.091	1	4.091	0.07438181818181819	unrelated
NA19650	NA19650	NA19779	NA19779	10.329	2	5.424	0.18780000000000002	second-degree
NA19650	NA19650	NA19781	NA19781	4.451	1	4.451	0.08092727272727272	unrelated
NA19651	NA19651	NA19653	NA19653	46.303	6	11.966	0.8418727272727272	full-sibling
NA19652	NA19652	NA19653	NA19653	47.757999999999996	6	12.59	0.8683272727272726	full-sibling
NA19652	NA19652	NA19675	NA19675	4.032	1	4.032	0.07330909090909091	unrelated
NA19652	NA19652	NA19677	NA19677	4.032	1	4.032	0.07330909090909091	unrelated
NA19652	NA19652	NA19679	NA19679	4.032	1	4.032	0.07330909090909091	unrelated
NA19652	NA19652	NA19726	NA19726	5.027	1	5.027	0.09140000000000001	third-degree
NA19653	NA19653	NA19675	NA19675	4.032	1	4.032	0.07330909090909091	unrelated
NA19653	NA19653	NA19677	NA19677	4.032	1	4.032	0.07330909090909091	unrelated
NA19653	NA19653	NA19679	NA19679	4.032	1	4.032	0.07330909090909091	unrelated
NA19654	NA19654	NA19656	NA19656	48.841	10	9.171	0.8880181818181818	full-sibling
NA19655	NA19655	NA19656	NA19656	15.872	4	6.102	0.28858181818181816	second-degree
NA19657	NA19657	NA19659	NA19659	40.742000000000004	8	8.201	0.7407636363636364	full-sibling
NA19657	NA19657	NA19786	NA19786	24.073999999999998	5	5.848	0.4377090909090909	full-sibling
NA19657	NA19657	NA19787	NA19787	35.008	6	8.71	0.6365090909090909	full-sibling
NA19658	NA19658	NA19659	NA19659	41.803	6	9.28	0.7600545454545454	full-sibling
NA19658	NA19658	NA19796	NA19796	4.098	1	4.098	0.0745090909090909	unrelated
NA19659	NA19659	NA19732	NA19732	3.258	1	3.258	0.059236363636363636	unrelated
NA19659	NA19659	NA19786	NA19786	20.026	4	5.821	0.3641090909090909	full-sibling
NA19659	NA19659	NA19787	NA19787	36.224	5	11.216	0.6586181818181818	full-sibling
NA19660	NA19660	NA19662	NA19662	49.53	6	30.803	0.9005454545454545	full-sibling
NA19660	NA19660	NA19685	NA19685	62.142	6	34.752	1.1298545454545454	full-sibling
NA19661	NA19661	NA19662	NA19662	55.864000000000004	8	11.621	1.015709090909091	full-sibling
NA19661	NA19661	NA19685	NA19685	57.532	6	20.361	1.0460363636363637	full-sibling
NA19661	NA19661	NA19686	NA19686	58.817	7	20.249	1.0694	full-sibling
NA19662	NA19662	NA19685	NA19685	82.635	6	32.976	1.5024545454545455	full-sibling
NA19662	NA19662	NA19686	NA19686	30.214000000000002	2	24.295	0.5493454545454546	full-sibling
NA19663	NA19663	NA19665	NA19665	47.414	7	16.812	0.8620727272727273	full-sibling
NA19664	NA19664	NA19665	NA19665	41.38	6	10.025	0.7523636363636365	full-sibling
NA19669	NA19669	NA19671	NA19671	39.533	6	13.201	0.7187818181818182	full-sibling
NA19670	NA19670	NA19671	NA19671	22.356	5	5.346	0.4064727272727273	full-sibling
NA19675	NA19675	NA19677	NA19677	67.037	5	26.888	1.2188545454545456	full-sibling
NA19675	NA19675	NA19678	NA19678	58.97	5	23.256	1.0721818181818181	full-sibling
NA19675	NA19675	NA19679	NA19679	58.317	6	18.696	1.0603090909090909	full-sibling
NA19675	NA19675	NA19680	NA19680	64.338	5	22.214	1.169781818181818	full-sibling
NA19676	NA19676	NA19677	NA19677	48.069	8	10.752	0.8739818181818182	full-sibling
NA19677	NA19677	NA19678	NA19678	37.597	5	15.241	0.6835818181818182	full-sibling
NA19677	NA19677	NA19679	NA19679	26.415	3	11.986	0.48027272727272724	full-sibling
NA19677	NA19677	NA19680	NA19680	10.207	2	6.374	0.1855818181818182	second-degree
NA19678	NA19678	NA19680	NA19680	56.367000000000004	5	22.214	1.0248545454545455	full-sibling
NA19679	NA19679	NA19680	NA19680	57.387	5	17.568	1.0434	full-sibling
NA19681	NA19681	NA19683	NA19683	47.296	9	9.642	0.8599272727272728	full-sibling
NA19682	NA19682	NA19683	NA19683	42.318999999999996	5	18.547	0.7694363636363636	full-sibling
NA19682	NA19682	NA19716	NA19716	3.991	1	3.991	0.07256363636363637	unrelated
NA19683	NA19683	NA19716	NA19716	3.991	1	3.991	0.07256363636363637	unrelated
NA19684	NA19684	NA19686	NA19686	52.492999999999995	9	14.004	0.9544181818181817	full-sibling
NA19685	NA19685	NA19686	NA19686	57.723	4	38.635	1.049509090909091	parent-child
NA19700	NA19700	NA19702	NA19702	17.203	4	5.816	0.31278181818181816	second-degree
NA19701	NA19701	NA19702	NA19702	30.616	6	7.566	0.5566545454545454	full-sibling
NA19703	NA19703	NA19705	NA19705	34.78	6	8.643	0.6323636363636363	full-sibling
NA19704	NA19704	NA19705	NA19705	41.241	5	12.905	0.7498363636363636	full-sibling
NA19713	NA19713	NA19983	NA19983	35.782	6	11.174	0.6505818181818182	full-sibling
NA19716	NA19716	NA19718	NA19718	46.1	9	11.289	0.8381818181818183	full-sibling
NA19717	NA19717	NA19718	NA19718	41.39	7	13.021	0.7525454545454545	full-sibling
NA19719	NA19719	NA19721	NA19721	37.625	6	10.453	0.6840909090909091	full-sibling
NA19720	NA19720	NA19721	NA19721	24.313	4	11.084	0.4420545454545454	full-sibling
NA19722	NA19722	NA19724	NA19724	37.828	5	10.041	0.6877818181818183	full-sibling
NA19723	NA19723	NA19724	NA19724	38.312	7	8.624	0.6965818181818182	full-sibling
NA19723	NA19723	NA19770	NA19770	3.398	1	3.398	0.06178181818181818	unrelated
NA19725	NA19725	NA19727	NA19727	47.319	9	12.297	0.8603454545454546	full-sibling
NA19726	NA19726	NA19727	NA19727	32.976	7	9.492	0.5995636363636363	full-sibling
NA19727	NA19727	NA19756	NA19756	3.15	1	3.15	0.057272727272727274	unrelated
NA19728	NA19728	NA19730	NA19730	46.238	8	16.97	0.840690909090909	full-sibling
NA19729	NA19729	NA19730	NA19730	36.958	7	9.793	0.6719636363636363	full-sibling
NA19731	NA19731	NA19733	NA19733	47.01	8	9.128	0.8547272727272727	full-sibling
NA19732	NA19732	NA19733	NA19733	34.357	7	7.116	0.6246727272727273	full-sibling
NA19746	NA19746	NA19748	NA19748	36.661	7	9.961	0.6665636363636364	full-sibling
NA19747	NA19747	NA19748	NA19748	47.509	7	13.339	0.8638	full-sibling
NA19747	NA19747	NA19783	NA19783	3.087	1	3.087	0.056127272727272734	unrelated
NA19748	NA19748	NA19783	NA19783	3.087	1	3.087	0.056127272727272734	unrelated
NA19749	NA19749	NA19751	NA19751	27.281	4	8.679	0.4960181818181818	full-sibling
NA19750	NA19750	NA19751	NA19751	41.873999999999995	6	14.997	0.7613454545454544	full-sibling
NA19755	NA19755	NA19757	NA19757	33.388	7	5.969	0.6070545454545454	full-sibling
NA19756	NA19756	NA19757	NA19757	34.869	5	10.863	0.6339818181818182	full-sibling
NA19758	NA19758	NA19760	NA19760	45.375	9	9.343	0.825	full-sibling
NA19758	NA19758	NA19761	NA19761	3.627	1	3.627	0.06594545454545454	unrelated
NA19759	NA19759	NA19760	NA19760	41.091	6	13.15	0.747109090909091	full-sibling
NA19761	NA19761	NA19763	NA19763	26.131999999999998	5	6.492	0.4751272727272727	full-sibling
NA19762	NA19762	NA19763	NA19763	48.528	7	15.956	0.8823272727272727	full-sibling
NA19770	NA19770	NA19772	NA19772	48.756	6	16.05	0.8864727272727273	full-sibling
NA19771	NA19771	NA19772	NA19772	48.906	7	10.662	0.8892	full-sibling
NA19773	NA19773	NA19775	NA19775	37.385999999999996	4	16.784	0.6797454545454544	parent-child
NA19774	NA19774	NA19775	NA19775	35.26	4	16.46	0.641090909090909	parent-child
NA19776	NA19776	NA19778	NA19778	25.828	4	10.56	0.46959999999999996	full-sibling
NA19777	NA19777	NA19778	NA19778	36.43300000000001	5	13.191	0.6624181818181819	full-sibling
NA19779	NA19779	NA19781	NA19781	29.403	6	6.5	0.5346	full-sibling
NA19780	NA19780	NA19781	NA19781	39.16	6	17.372	0.712	full-sibling
NA19782	NA19782	NA19784	NA19784	36.558	7	6.703	0.6646909090909091	full-sibling
NA19783	NA19783	NA19784	NA19784	47.949999999999996	8	13.751	0.8718181818181817	full-sibling
NA19785	NA19785	NA19787	NA19787	43.781	9	7.608	0.7960181818181818	full-sibling
NA19786	NA19786	NA19787	NA19787	36.838	8	5.821	0.6697818181818181	full-sibling
NA19786	NA19786	NA19789	NA19789	3.093	1	3.093	0.05623636363636363	unrelated
